Start Date,End Date,^SPY CAGR,^SPY Volatility,^SPY Sharpe,^SPY Sortino,^SPY Maximum Drawdown,^SPY_LRS CAGR,^SPY_LRS Volatility,^SPY_LRS Sharpe,^SPY_LRS Sortino,^SPY_LRS Maximum Drawdown,^SSO_LRS CAGR,^SSO_LRS Volatility,^SSO_LRS Sharpe,^SSO_LRS Sortino,^SSO_LRS Maximum Drawdown,^UPRO_LRS CAGR,^UPRO_LRS Volatility,^UPRO_LRS Sharpe,^UPRO_LRS Sortino,^UPRO_LRS Maximum Drawdown,^SPY_net CAGR,^SPY_net Volatility,^SPY_net Sharpe,^SPY_net Sortino,^SPY_net Maximum Drawdown,^SPY_LRS_net CAGR,^SPY_LRS_net Volatility,^SPY_LRS_net Sharpe,^SPY_LRS_net Sortino,^SPY_LRS_net Maximum Drawdown,^SSO_LRS_net CAGR,^SSO_LRS_net Volatility,^SSO_LRS_net Sharpe,^SSO_LRS_net Sortino,^SSO_LRS_net Maximum Drawdown,^UPRO_LRS_net CAGR,^UPRO_LRS_net Volatility,^UPRO_LRS_net Sharpe,^UPRO_LRS_net Sortino,^UPRO_LRS_net Maximum Drawdown
1954-07-01,1974-07-31,0.08653336239659559,0.11271076094319579,0.7970405887904579,0.06939763396028464,-0.32660437026480194,0.11556719708840779,0.07665745263953792,1.4734673038941533,0.1073203255688747,-0.10358017577537759,0.18311892841633126,0.1533489103452377,1.180079209140733,0.08595638305060203,-0.23468155797801804,0.2549259751917756,0.23005277511416777,1.108781104891811,0.08076282904250019,-0.35011896335651604,0.07953670266357515,0.09124444476626982,1.6212721252442255,0.1405560175162179,-0.11802169750524805,0.09791590015322282,0.09117594254253306,1.5940447082622384,0.13811442450545025,-0.12501531639510843,0.15552525793644345,0.1824197097222661,1.320645355374697,0.11443628791842221,-0.26496831370966034,0.21785113922384935,0.27367145695918743,1.2610957036785317,0.10927658916648907,-0.38198588291775926
1954-08-02,1974-08-30,0.07836613319501184,0.11361940862116794,0.7244471021354245,0.06316550111802653,-0.38338010996158445,0.11231127374734573,0.07645850976355323,1.4379794381860558,0.10432882672322466,-0.10358017577537759,0.17620366440167068,0.1529477070055043,1.1437006329789323,0.08298264627394335,-0.23468155797801848,0.24392280440922876,0.22944907036756182,1.0720128660037826,0.07778082184870287,-0.35011896335651616,0.07158217391742872,0.09129174361258542,1.5813834141142382,0.13699177714992403,-0.11802169750524705,0.09501052572918334,0.09122246305785849,1.553983996843841,0.1345383178410074,-0.12501531639511043,0.14920745183599537,0.18250878091581707,1.2798914056149095,0.11081753492367995,-0.26496831370966123,0.20765272753005282,0.27380308820005916,1.2200936391365298,0.10564018202343604,-0.38198588291775903
1954-09-01,1974-09-30,0.07327619865748347,0.11506826262658312,0.6757534983662743,0.05854241829374549,-0.43785803793462386,0.11397770731762824,0.07607884612704868,1.4653247254891706,0.10597411644257021,-0.10358017577537748,0.17981684081664295,0.15218993971210534,1.1694871329896224,0.0845834910832723,-0.23468155797801915,0.2497324907526015,0.22831359846699079,1.0972540071255825,0.0793590301657935,-0.3501189633565158,0.06676882336154999,0.09109931691009117,1.6163345437278855,0.1399743258509496,-0.11802169750524705,0.0964852147989479,0.09102978219983332,1.588728192191672,0.13750145147295015,-0.1250153163951091,0.1524851457637979,0.18212669004223545,1.313278075132287,0.11367210728154485,-0.2649683137096617,0.21300440270629406,0.27323163438810694,1.2530945563516709,0.1084634883929284,-0.38198588291775915
1954-10-01,1974-10-31,0.07753200018305728,0.11706318077187873,0.7000250352257632,0.061315393135075266,-0.44859936230614006,0.1099174081455101,0.07586141236917356,1.4205137676795365,0.10234050348445438,-0.10358017577537726,0.17124786707561945,0.15175149011157077,1.123810188746446,0.0809684709496698,-0.23468155797801837,0.23614642690014698,0.22765379025878818,1.0511966120153173,0.0757363531012703,-0.35011896335651826,0.07069492598079985,0.09113661581426036,1.5649944457917593,0.13545245361164618,-0.11802169750524705,0.09288076841589121,0.09106615734881159,1.5372018736982611,0.13296637900429473,-0.12501531639510932,0.14470538299688696,0.1821948507793079,1.2611197471880966,0.10909425498153107,-0.26496831370966034,0.20049230001982155,0.2733315970460859,1.2007119895895186,0.10386891684324905,-0.38198588291775937
1954-11-01,1974-11-29,0.07541811181068181,0.11770459338280106,0.6800291170334547,0.05931524661150249,-0.4485993623061394,0.11064939342491575,0.07569599951495569,1.432109985413533,0.1028086180425766,-0.1035801757753777,0.1727897930369795,0.15142069182576656,1.1345964112525304,0.0814561539044915,-0.23468155797801815,0.2385742438915286,0.22715784048477936,1.0616147842455668,0.07621671793984036,-0.35011896335651627,0.06868585103325198,0.0912009918608895,1.5814171804349488,0.1367811449574755,-0.11802169750524694,0.09352047102038252,0.09113033963304043,1.553484333925513,0.13428389654144554,-0.12501531639510943,0.14608467613942322,0.18232431745741964,1.2767280370168472,0.11037224669864738,-0.2649683137096607,0.2026972623128116,0.27352636246342454,1.2160728837179329,0.10512979131816576,-0.3819858829177595
1954-12-01,1974-12-31,0.07077755803223007,0.11823142810334998,0.6407838722747503,0.05584281184686492,-0.44859936230614006,0.1068307059984106,0.07528999764179099,1.3935157559483349,0.09939776594915783,-0.10358017577537781,0.16479247400299735,0.15060523123419017,1.0942995506093094,0.07805991238041693,-0.23468155797801915,0.22598636378394144,0.22593260462643508,1.0207355468317507,0.07281231498406997,-0.3501189633565164,0.06410557142985152,0.09098950773099759,1.5365985325707032,0.1324583027357448,-0.11802169750524771,0.09015307209949741,0.09091776336987747,1.5084140804915276,0.1299485312154371,-0.1250153163951101,0.13889018613452087,0.1818947268486463,1.2302084278342036,0.10599130581690473,-0.2649683137096608,0.1912202410835604,0.2728797892559119,1.1691430172900625,0.10073100693888508,-0.38198588291775915
1955-01-03,1975-01-31,0.07283258038974716,0.11880488402869682,0.6543260795127851,0.057229137228147056,-0.4485993623061395,0.10317631799500515,0.07505733034884704,1.3529241539974937,0.09596856402460723,-0.10358017577537726,0.15709883777130407,0.1501354981916532,1.0525845363166166,0.07466633505902423,-0.23468155797801904,0.2138550514582307,0.22522546509560257,0.978582929476346,0.0694160714963633,-0.35011896335651715,0.0659269679910115,0.09597062494456814,1.3172624961806887,0.09938085811237447,-0.21251038625054564,0.08690811111643293,0.09081764139340263,1.4557206482346436,0.12496443015744474,-0.12501531639510688,0.1319203566842464,0.18173020386678437,1.1782606041017873,0.10117488973595451,-0.26496831370966123,0.1800774011628643,0.272654604340512,1.1174788104817202,0.09596404989670658,-0.38198588291775903
1955-02-01,1975-02-28,0.07598718173230701,0.1188449785244287,0.6791469162282422,0.059507376319993484,-0.44859936230613895,0.1064243521851036,0.07509457715561403,1.392010062719573,0.09927953259441867,-0.10358017577537748,0.16371460790805914,0.1502059318276012,1.0905884558108405,0.07776866380912122,-0.23468155797801793,0.2241662782975551,0.22532953152541071,1.0162017469069635,0.07245852575510675,-0.3501189633565157,0.06895742082660283,0.09616951417439178,1.35905800431233,0.10255585546556677,-0.16413220388731797,0.08966026973677077,0.09082753984207596,1.4971564691379067,0.12917174067950715,-0.12501531639510888,0.13751926496157418,0.18174902633279408,1.2187958575065136,0.10516700418910598,-0.2649683137096608,0.1887928480958596,0.27268340252960993,1.1578197205805267,0.09990854846623698,-0.3819858829177586
1955-03-01,1975-03-31,0.07695627947569106,0.11916087651820581,0.6853924215268278,0.060097480370094464,-0.44859936230614106,0.10740822897239921,0.07560348419520342,1.3952589046206318,0.09951658938844653,-0.10358017577537759,0.16551936548198065,0.15122177016712296,1.0948006551054879,0.07806929495484059,-0.23468155797801826,0.22678168741294558,0.22685235239094542,1.020560116867735,0.07276837535659868,-0.35011896335651616,0.06988310922258467,0.09811897730832243,1.3472675959204108,0.09891122741958802,-0.1493330225162025,0.09048491622637322,0.09159484101983838,1.4971637635255994,0.12896578136982603,-0.12501531639510832,0.13902845762709215,0.1832345247794887,1.2208280574855015,0.1052207823344973,-0.2649683137096618,0.1909759220410141,0.2748738400931562,1.1604621947711418,0.1000434397053987,-0.3819858829177589
1955-04-01,1975-04-30,0.07924400522504627,0.11912085202053643,0.7035393432627959,0.06194389495213024,-0.4485993623061394,0.10976486158470333,0.0755265460732337,1.4250011152010515,0.10281348829062177,-0.1035801757753777,0.1702883252612104,0.15106385306177347,1.1230252281693007,0.08098651087909994,-0.23468155797801793,0.23423628925251383,0.22661377998534968,1.048297168294586,0.0755833292607817,-0.35011896335651616,0.072077714788499,0.09603711449367479,1.405947829460866,0.10829134458410959,-0.1235058156150588,0.09248044363247465,0.09123988146023604,1.531825800102904,0.13353668755431364,-0.12501531639511032,0.14308229456780697,0.1825711821285914,1.253192116619608,0.10922764353843695,-0.2649683137096608,0.1973379103447146,0.2739209113605711,1.192233804178445,0.1039091084415514,-0.3819858829177587
