Start Date,End Date,^SPY CAGR,^SPY Volatility,^SPY Sharpe,^SPY Sortino,^SPY Maximum Drawdown,^SPY_LRS CAGR,^SPY_LRS Volatility,^SPY_LRS Sharpe,^SPY_LRS Sortino,^SPY_LRS Maximum Drawdown,^SSO_LRS CAGR,^SSO_LRS Volatility,^SSO_LRS Sharpe,^SSO_LRS Sortino,^SSO_LRS Maximum Drawdown,^UPRO_LRS CAGR,^UPRO_LRS Volatility,^UPRO_LRS Sharpe,^UPRO_LRS Sortino,^UPRO_LRS Maximum Drawdown,^SPY_net CAGR,^SPY_net Volatility,^SPY_net Sharpe,^SPY_net Sortino,^SPY_net Maximum Drawdown,^SPY_LRS_net CAGR,^SPY_LRS_net Volatility,^SPY_LRS_net Sharpe,^SPY_LRS_net Sortino,^SPY_LRS_net Maximum Drawdown,^SSO_LRS_net CAGR,^SSO_LRS_net Volatility,^SSO_LRS_net Sharpe,^SSO_LRS_net Sortino,^SSO_LRS_net Maximum Drawdown,^UPRO_LRS_net CAGR,^UPRO_LRS_net Volatility,^UPRO_LRS_net Sharpe,^UPRO_LRS_net Sortino,^UPRO_LRS_net Maximum Drawdown
1954-07-01,1979-07-31,0.09034442996837755,0.11814218508387996,0.7942664658297861,0.0717794242776248,-0.44859936230613906,0.11290900687586714,0.08184555663685472,1.3535782110097834,0.10270443376727896,-0.1349131762054373,0.1716758423625966,0.1637131393112993,1.0539584079289024,0.07983934577465146,-0.2646272615394053,0.23266153713582027,0.2455934610434797,0.9786514806697141,0.07409247446719665,-0.37815844640719665,0.08416458173931796,0.10259062550514503,1.3486010346151824,0.10752003416947874,-0.16244577376046399,0.09547925679214808,0.09775414676984488,1.452918415893137,0.13172090967456768,-0.1349131762054374,0.14494576975515683,0.19560027415983858,1.1705548352220436,0.10595845981547596,-0.26496831370966034,0.1970404134441972,0.29346245769024376,1.1058893138995964,0.1000436744955244,-0.3864659793541737
1954-08-02,1979-08-31,0.09008130417882199,0.11810409804477319,0.7921189732583357,0.07154923764845329,-0.44859936230613984,0.1126429238221367,0.08180489979360266,1.3507149400934615,0.10240534576908128,-0.13491317620543708,0.17067135704871927,0.1636226199008735,1.0487720351634118,0.07938312514445094,-0.2646272615394051,0.23085401584631637,0.24545316739700518,0.9727007316963683,0.07358600440236084,-0.378158446407197,0.08385608545812318,0.10284134659325729,1.3409105568802635,0.10609520071849486,-0.13491317620543664,0.09514286940477557,0.09777959849653761,1.4437649034161983,0.13064827647344598,-0.1349131762054372,0.1437374047926423,0.19557610045256743,1.159916082788579,0.10490900087618776,-0.26496831370966123,0.19482745803887158,0.2933894689219892,1.0948057038916632,0.0989934267913063,-0.3864659793541738
1954-09-01,1979-09-28,0.09146844408093457,0.11813377048030695,0.8029488347139245,0.07251485197835318,-0.4485993623061393,0.1140637578025494,0.08182552291243253,1.3663958189165908,0.10358372106980349,-0.13491317620543686,0.17330695251561234,0.1636660704850369,1.0625852299588625,0.08041178053055517,-0.2646272615394051,0.23482015434966708,0.2455197321335614,0.9858796862629562,0.0745646653544308,-0.378158446407197,0.08523119079502872,0.10357009570343004,1.3505761471463908,0.10503756117718492,-0.14214657683146326,0.09639805590601491,0.09793491901445363,1.4607441968602908,0.13164813906483877,-0.13491317620543786,0.14614222374741725,0.19580637748102458,1.1759581264430041,0.10607272833477747,-0.2649683137096617,0.19852377879083538,0.29369376317030293,1.1104753367073805,0.10018449443970573,-0.38646597935417515
1954-10-01,1979-10-31,0.08529470570548492,0.11844802112209789,0.7530498910870811,0.06790692171344082,-0.44859936230614006,0.1075473905888018,0.0822841479130154,1.287653240880922,0.0970017353301646,-0.13491317620543708,0.1591079743706285,0.16459671558873137,0.9832297691917311,0.07392624827323475,-0.2646272615394053,0.2121019299784006,0.24692179830265637,0.9061789323280848,0.06809130265304797,-0.3781584464071964,0.07914931414063897,0.10406128712974888,1.26494180342651,0.09838402160933549,-0.20713547331941384,0.09068550139152065,0.09830201374649158,1.3801596113469548,0.12422675624995079,-0.13491317620543686,0.13359895857419457,0.19671968106036666,1.0893307894839261,0.09789312033691343,-0.26496831370966034,0.17829813744141143,0.2951485185436352,1.0217058757460638,0.09176906588317539,-0.3864659793541737
1954-11-01,1979-11-30,0.08774379050660541,0.11861661958070328,0.7711521271972567,0.06963438782710868,-0.4485993623061394,0.10932440829821077,0.08248725259336141,1.3040645790701306,0.0984658721272485,-0.13491317620543686,0.16235662761409575,0.1649990030980255,0.9981647482630757,0.07521841579754794,-0.2646272615394054,0.21691171902516637,0.24752363064510557,0.9205461313793915,0.06932530684303204,-0.3830247191591867,0.08154528432356267,0.10423492325875154,1.284945133958166,0.10034418365065496,-0.18423192242086395,0.09207996511451189,0.09855481971067773,1.3965132619235021,0.1259571862253368,-0.13491317620543686,0.13611998742459575,0.1972163809201913,1.1041212275367935,0.0994247948437499,-0.2649683137096607,0.18202119919840087,0.2958886349982704,1.0359193234354824,0.0932350868397382,-0.3996727972527627
1954-12-01,1979-12-31,0.08555234879731866,0.11848901979837582,0.7548415375392432,0.0680901156075105,-0.44859936230614006,0.10708711470112453,0.08230523512550705,1.2822717722195438,0.09661371739322766,-0.13491317620543752,0.1572406610786936,0.16462984220247573,0.9732259599841412,0.0731835240788859,-0.2646272615394052,0.20869710855789525,0.2469673156307965,0.8946108529891305,0.06722930235439209,-0.3830247191591871,0.07935023234625072,0.1036120008099995,1.2638217446424418,0.09951928980702596,-0.16749119039513183,0.09007478229918853,0.0983316601747661,1.3682605199909599,0.12321211908554813,-0.13491317620543708,0.13144198887710679,0.19676155669367068,1.0728094940482518,0.09644650790643763,-0.2649683137096608,0.1744022116129138,0.2952034929813568,1.003643593006123,0.09017916793763502,-0.3996727972527645
1955-01-03,1980-01-31,0.08464748315869142,0.11859621717989621,0.7470553951080142,0.06737550987274651,-0.4485993623061395,0.10616904350558554,0.08246013761720929,1.2696460705760435,0.09556510760210292,-0.13491317620543752,0.15478133041396713,0.16492678548914688,0.9586254789454323,0.0720043218394545,-0.26462726153940463,0.2045350916517208,0.24740641255618148,0.8792985342359577,0.06600149885933751,-0.383024719159187,0.07840189187033864,0.10449322104723997,1.241798447941784,0.09615743277800544,-0.1423903978594212,0.08920034338453697,0.09865965487088656,1.346625458102537,0.12068944260731669,-0.13491317620543664,0.12905562870076048,0.19733029685039039,1.0503516833213222,0.09407384969424118,-0.26496831370966123,0.17029331207378773,0.29600466683245963,0.9809671027218424,0.08784524352331714,-0.3996727972527644
1955-02-01,1980-02-29,0.08452752682595466,0.11857407393672953,0.746343444957567,0.06746363081128985,-0.44859936230613895,0.1060467070009552,0.0824213623999794,1.2690494642162236,0.09597252445831496,-0.13491317620543775,0.15407361584719315,0.16485328607960703,0.9553728733294772,0.07207321826239732,-0.2646272615394052,0.2032019486128187,0.2472984280331561,0.8751724044888484,0.06597042245669872,-0.3830247191591867,0.0782826020810925,0.1031246307409886,1.2554217055748553,0.10053751160215894,-0.16745270709326399,0.08909399549825414,0.09843303842022025,1.3481667445090055,0.12180923307165338,-0.1349131762054374,0.12845147132763524,0.19695554541729673,1.0482227975727512,0.09448339577657727,-0.2649683137096608,0.16915948598772168,0.29549530401788754,0.9776003117169215,0.08805580070685873,-0.39967279725276583
1955-03-01,1980-03-31,0.07986217086728775,0.11920996998817274,0.706694102545947,0.06364812552871907,-0.44859936230614106,0.1013066643483096,0.0828075453330939,1.2114506950476926,0.09069047907326305,-0.13491317620543708,0.14382871737593028,0.1656524022220912,0.8975338355789125,0.06701522344130866,-0.26462726153940497,0.18691844605578267,0.24851010370736104,0.8171093229920393,0.06095848971478541,-0.4110185311229875,0.073726117271949,0.0992743009778091,1.3233880609869186,0.1187709121035492,-0.1349131762054373,0.08508488407667403,0.09904091111101154,1.2891084990651014,0.11543875444465679,-0.13491317620543708,0.11952755091183587,0.19821003290315387,0.9864090447275965,0.08813132886081924,-0.2649683137096618,0.15480457350795263,0.29739140203078673,0.9146173729570374,0.08165628290171355,-0.43177832970770635
1955-04-01,1980-04-30,0.08149661568684463,0.11925948863795692,0.7193160226183996,0.06499164312203874,-0.4485993623061394,0.10158496251484572,0.08221547669142874,1.2229113857289544,0.09162770864347225,-0.13491317620543697,0.14445247886850088,0.164465684509368,0.906311958145139,0.06771663398582525,-0.26462726153940497,0.18800169022840585,0.24672896511769302,0.8250611765640037,0.06158983987994549,-0.41101853112298836,0.07531395429900933,0.10365535174562794,1.1997175201607537,0.09477939465901396,-0.23874273604310803,0.08530818849733035,0.09853266118091678,1.3020233087111417,0.1169330394192676,-0.13491317620543752,0.12002611959243414,0.1971938218366177,0.9968010484413139,0.0893031371411662,-0.2649683137096608,0.15567280253963856,0.29586731294845436,0.9243154894112497,0.08274309312268369,-0.4317783297077066
